"SEX","GEO","TIME","AGE","UNIT","Value","Flag and Footnotes"
"Males","Área Metropolitana de Lisboa","2011","6 years","Number","15,140",""
"Males","Área Metropolitana de Lisboa","2011","7 years","Number","15,223",""
"Males","Área Metropolitana de Lisboa","2011","8 years","Number","14,986",""
"Males","Área Metropolitana de Lisboa","2011","9 years","Number","14,589",""
"Males","Área Metropolitana de Lisboa","2011","10 years","Number","15,514",""
"Males","Área Metropolitana de Lisboa","2011","11 years","Number","14,788",""
"Males","Área Metropolitana de Lisboa","2011","12 years","Number","14,142",""
"Males","Área Metropolitana de Lisboa","2011","13 years","Number","13,653",""
"Males","Área Metropolitana de Lisboa","2011","14 years","Number","13,677",""
"Males","Área Metropolitana de Lisboa","2011","15 years","Number","13,673",""
"Males","Área Metropolitana de Lisboa","2011","16 years","Number","13,661",""
"Males","Área Metropolitana de Lisboa","2011","17 years","Number","13,987",""
"Males","Área Metropolitana de Lisboa","2011","18 years","Number","14,455",""
"Males","Área Metropolitana de Lisboa","2011","19 years","Number","14,901",""
"Males","Área Metropolitana de Lisboa","2011","20 years","Number","14,629",""
"Males","Área Metropolitana de Lisboa","2011","21 years","Number","14,125",""
"Males","Área Metropolitana de Lisboa","2011","22 years","Number","14,685",""
"Males","Área Metropolitana de Lisboa","2011","23 years","Number","14,805",""
"Males","Área Metropolitana de Lisboa","2011","24 years","Number","15,317",""
"Males","Área Metropolitana de Lisboa","2011","25 years","Number","15,879",""
"Males","Área Metropolitana de Lisboa","2011","26 years","Number","17,081",""
"Males","Área Metropolitana de Lisboa","2011","27 years","Number","17,600",""
"Males","Área Metropolitana de Lisboa","2011","28 years","Number","18,578",""
"Males","Área Metropolitana de Lisboa","2011","29 years","Number","18,856",""
"Males","Área Metropolitana de Lisboa","2011","30 years","Number","19,695",""
"Males","Área Metropolitana de Lisboa","2011","31 years","Number","20,149",""
"Males","Área Metropolitana de Lisboa","2011","32 years","Number","20,559",""
"Males","Área Metropolitana de Lisboa","2011","33 years","Number","23,288",""
"Males","Área Metropolitana de Lisboa","2011","34 years","Number","23,320",""
"Males","Área Metropolitana de Lisboa","2011","35 years","Number","23,788",""
"Males","Área Metropolitana de Lisboa","2011","36 years","Number","22,656",""
"Males","Área Metropolitana de Lisboa","2011","37 years","Number","21,725",""
"Males","Área Metropolitana de Lisboa","2011","38 years","Number","22,021",""
"Males","Área Metropolitana de Lisboa","2011","39 years","Number","21,348",""
"Males","Área Metropolitana de Lisboa","2011","40 years","Number","20,534",""
"Males","Área Metropolitana de Lisboa","2011","41 years","Number","19,335",""
"Males","Área Metropolitana de Lisboa","2011","42 years","Number","19,235",""
"Males","Área Metropolitana de Lisboa","2011","43 years","Number","19,144",""
"Males","Área Metropolitana de Lisboa","2011","44 years","Number","19,192",""
"Males","Área Metropolitana de Lisboa","2011","45 years","Number","19,098",""
"Males","Área Metropolitana de Lisboa","2011","46 years","Number","18,667",""
"Males","Área Metropolitana de Lisboa","2011","47 years","Number","18,240",""
"Males","Área Metropolitana de Lisboa","2011","48 years","Number","17,858",""
"Males","Área Metropolitana de Lisboa","2011","49 years","Number","17,470",""
"Males","Área Metropolitana de Lisboa","2011","50 years","Number","18,376",""
"Males","Área Metropolitana de Lisboa","2011","51 years","Number","17,162",""
"Males","Área Metropolitana de Lisboa","2011","52 years","Number","17,158",""
"Males","Área Metropolitana de Lisboa","2011","53 years","Number","17,177",""
"Males","Área Metropolitana de Lisboa","2011","54 years","Number","16,828",""
"Males","Área Metropolitana de Lisboa","2011","55 years","Number","16,874",""
"Males","Área Metropolitana de Lisboa","2011","56 years","Number","16,355",""
"Males","Área Metropolitana de Lisboa","2011","57 years","Number","16,313",""
"Males","Área Metropolitana de Lisboa","2011","58 years","Number","16,532",""
"Males","Área Metropolitana de Lisboa","2011","59 years","Number","16,967",""
"Males","Área Metropolitana de Lisboa","2011","60 years","Number","17,260",""
"Males","Área Metropolitana de Lisboa","2011","61 years","Number","17,104",""
"Males","Área Metropolitana de Lisboa","2011","62 years","Number","17,439",""
"Males","Área Metropolitana de Lisboa","2011","63 years","Number","16,053",""
"Males","Área Metropolitana de Lisboa","2011","64 years","Number","15,858",""
"Males","Área Metropolitana de Lisboa","2011","65 years","Number","15,741",""
"Males","Área Metropolitana de Lisboa","2011","66 years","Number","15,462",""
"Males","Área Metropolitana de Lisboa","2011","67 years","Number","14,654",""
"Males","Área Metropolitana de Lisboa","2011","68 years","Number","13,160",""
"Males","Área Metropolitana de Lisboa","2011","69 years","Number","12,847",""
"Males","Área Metropolitana de Lisboa","2011","70 years","Number","12,156",""
"Males","Área Metropolitana de Lisboa","2011","71 years","Number","11,899",""
"Males","Área Metropolitana de Lisboa","2011","72 years","Number","11,535",""
"Males","Área Metropolitana de Lisboa","2011","73 years","Number","10,820",""
"Males","Área Metropolitana de Lisboa","2011","74 years","Number","10,913",""
"Males","Área Metropolitana de Lisboa","2011","75 years","Number","9,999",""
"Males","Área Metropolitana de Lisboa","2011","76 years","Number","8,886",""
"Males","Área Metropolitana de Lisboa","2011","77 years","Number","8,626",""
"Males","Área Metropolitana de Lisboa","2011","78 years","Number","8,150",""
"Males","Área Metropolitana de Lisboa","2011","79 years","Number","7,466",""
"Males","Área Metropolitana de Lisboa","2011","80 years","Number","6,865",""
"Males","Área Metropolitana de Lisboa","2011","81 years","Number","5,802",""
"Males","Área Metropolitana de Lisboa","2011","82 years","Number","5,061",""
"Males","Área Metropolitana de Lisboa","2011","83 years","Number","4,328",""
"Males","Área Metropolitana de Lisboa","2011","84 years","Number","4,025",""
"Males","Área Metropolitana de Lisboa","2011","85 years","Number","3,593",""
"Males","Área Metropolitana de Lisboa","2011","86 years","Number","2,911",""
"Males","Área Metropolitana de Lisboa","2011","87 years","Number","2,253",""
"Males","Área Metropolitana de Lisboa","2011","88 years","Number","1,919",""
"Males","Área Metropolitana de Lisboa","2011","89 years","Number","1,727",""
"Males","Área Metropolitana de Lisboa","2011","90 years","Number","1,256",""
"Males","Área Metropolitana de Lisboa","2011","91 years","Number","751",""
"Males","Área Metropolitana de Lisboa","2011","92 years","Number","576",""
"Males","Área Metropolitana de Lisboa","2011","93 years","Number","464",""
"Males","Área Metropolitana de Lisboa","2011","94 years","Number","323",""
"Males","Área Metropolitana de Lisboa","2011","95 years","Number","271",""
"Males","Área Metropolitana de Lisboa","2011","96 years","Number","262",""
"Males","Área Metropolitana de Lisboa","2011","97 years","Number","216",""
"Males","Área Metropolitana de Lisboa","2011","98 years","Number","119",""
"Males","Área Metropolitana de Lisboa","2011","99 years","Number","113",""
"Males","Área Metropolitana de Lisboa","2011","Open-ended age class","Number","80",""
"Males","Área Metropolitana de Lisboa","2012","Less than 1 year","Number","15,827",""
"Males","Área Metropolitana de Lisboa","2012","1 year","Number","16,402",""
"Males","Área Metropolitana de Lisboa","2012","2 years","Number","15,777",""
"Males","Área Metropolitana de Lisboa","2012","3 years","Number","16,162",""
"Males","Área Metropolitana de Lisboa","2012","4 years","Number","15,442",""
"Males","Área Metropolitana de Lisboa","2012","5 years","Number","15,446",""
"Males","Área Metropolitana de Lisboa","2012","6 years","Number","15,899",""
"Males","Área Metropolitana de Lisboa","2012","7 years","Number","15,103",""
"Males","Área Metropolitana de Lisboa","2012","8 years","Number","15,182",""
"Males","Área Metropolitana de Lisboa","2012","9 years","Number","14,935",""
"Males","Área Metropolitana de Lisboa","2012","10 years","Number","14,611",""
"Males","Área Metropolitana de Lisboa","2012","11 years","Number","15,473",""
"Males","Área Metropolitana de Lisboa","2012","12 years","Number","14,779",""
"Males","Área Metropolitana de Lisboa","2012","13 years","Number","14,138",""
"Males","Área Metropolitana de Lisboa","2012","14 years","Number","13,640",""
"Males","Área Metropolitana de Lisboa","2012","15 years","Number","13,737",""
"Males","Área Metropolitana de Lisboa","2012","16 years","Number","13,708",""
"Males","Área Metropolitana de Lisboa","2012","17 years","Number","13,773",""
"Males","Área Metropolitana de Lisboa","2012","18 years","Number","14,030",""
"Males","Área Metropolitana de Lisboa","2012","19 years","Number","14,447",""
"Males","Área Metropolitana de Lisboa","2012","20 years","Number","14,968",""
"Males","Área Metropolitana de Lisboa","2012","21 years","Number","14,601",""
"Males","Área Metropolitana de Lisboa","2012","22 years","Number","14,210",""
"Males","Área Metropolitana de Lisboa","2012","23 years","Number","14,761",""
"Males","Área Metropolitana de Lisboa","2012","24 years","Number","14,898",""
"Males","Área Metropolitana de Lisboa","2012","25 years","Number","15,408",""
"Males","Área Metropolitana de Lisboa","2012","26 years","Number","15,941",""
"Males","Área Metropolitana de Lisboa","2012","27 years","Number","17,076",""
"Males","Área Metropolitana de Lisboa","2012","28 years","Number","17,555",""
"Males","Área Metropolitana de Lisboa","2012","29 years","Number","18,536",""
"Males","Área Metropolitana de Lisboa","2012","30 years","Number","18,914",""
"Males","Área Metropolitana de Lisboa","2012","31 years","Number","19,618",""
"Males","Área Metropolitana de Lisboa","2012","32 years","Number","20,026",""
"Males","Área Metropolitana de Lisboa","2012","33 years","Number","20,430",""
"Males","Área Metropolitana de Lisboa","2012","34 years","Number","23,140",""
"Males","Área Metropolitana de Lisboa","2012","35 years","Number","23,211",""
"Males","Área Metropolitana de Lisboa","2012","36 years","Number","23,645",""
"Males","Área Metropolitana de Lisboa","2012","37 years","Number","22,529",""
"Males","Área Metropolitana de Lisboa","2012","38 years","Number","21,652",""
"Males","Área Metropolitana de Lisboa","2012","39 years","Number","21,919",""
"Males","Área Metropolitana de Lisboa","2012","40 years","Number","21,409",""
"Males","Área Metropolitana de Lisboa","2012","41 years","Number","20,419",""
"Males","Área Metropolitana de Lisboa","2012","42 years","Number","19,266",""
"Males","Área Metropolitana de Lisboa","2012","43 years","Number","19,166",""
"Males","Área Metropolitana de Lisboa","2012","44 years","Number","19,031",""
"Males","Área Metropolitana de Lisboa","2012","45 years","Number","19,075",""
"Males","Área Metropolitana de Lisboa","2012","46 years","Number","19,003",""
"Males","Área Metropolitana de Lisboa","2012","47 years","Number","18,522",""
"Males","Área Metropolitana de Lisboa","2012","48 years","Number","18,105",""
"Males","Área Metropolitana de Lisboa","2012","49 years","Number","17,716",""
"Males","Área Metropolitana de Lisboa","2012","50 years","Number","17,287",""
"Males","Área Metropolitana de Lisboa","2012","51 years","Number","18,207",""
"Males","Área Metropolitana de Lisboa","2012","52 years","Number","17,001",""
"Males","Área Metropolitana de Lisboa","2012","53 years","Number","16,968",""
"Males","Área Metropolitana de Lisboa","2012","54 years","Number","16,967",""
"Males","Área Metropolitana de Lisboa","2012","55 years","Number","16,658",""
"Males","Área Metropolitana de Lisboa","2012","56 years","Number","16,667",""
"Males","Área Metropolitana de Lisboa","2012","57 years","Number","16,150",""
"Males","Área Metropolitana de Lisboa","2012","58 years","Number","16,099",""
"Males","Área Metropolitana de Lisboa","2012","59 years","Number","16,314",""
"Males","Área Metropolitana de Lisboa","2012","60 years","Number","16,756",""
"Males","Área Metropolitana de Lisboa","2012","61 years","Number","17,036",""
"Males","Área Metropolitana de Lisboa","2012","62 years","Number","16,882",""
"Males","Área Metropolitana de Lisboa","2012","63 years","Number","17,179",""
"Males","Área Metropolitana de Lisboa","2012","64 years","Number","15,827",""
"Males","Área Metropolitana de Lisboa","2012","65 years","Number","15,603",""
"Males","Área Metropolitana de Lisboa","2012","66 years","Number","15,465",""
"Males","Área Metropolitana de Lisboa","2012","67 years","Number","15,189",""
"Males","Área Metropolitana de Lisboa","2012","68 years","Number","14,367",""
"Males","Área Metropolitana de Lisboa","2012","69 years","Number","12,845",""
"Males","Área Metropolitana de Lisboa","2012","70 years","Number","12,659",""
"Males","Área Metropolitana de Lisboa","2012","71 years","Number","11,830",""
"Males","Área Metropolitana de Lisboa","2012","72 years","Number","11,572",""
"Males","Área Metropolitana de Lisboa","2012","73 years","Number","11,171",""
"Males","Área Metropolitana de Lisboa","2012","74 years","Number","10,447",""
"Males","Área Metropolitana de Lisboa","2012","75 years","Number","10,532",""
"Males","Área Metropolitana de Lisboa","2012","76 years","Number","9,623",""
"Males","Área Metropolitana de Lisboa","2012","77 years","Number","8,478",""
"Males","Área Metropolitana de Lisboa","2012","78 years","Number","8,203",""
"Males","Área Metropolitana de Lisboa","2012","79 years","Number","7,716",""
"Males","Área Metropolitana de Lisboa","2012","80 years","Number","7,058",""
"Males","Área Metropolitana de Lisboa","2012","81 years","Number","6,440",""
"Males","Área Metropolitana de Lisboa","2012","82 years","Number","5,365",""
"Males","Área Metropolitana de Lisboa","2012","83 years","Number","4,645",""
"Males","Área Metropolitana de Lisboa","2012","84 years","Number","3,945",""
"Males","Área Metropolitana de Lisboa","2012","85 years","Number","3,620",""
"Males","Área Metropolitana de Lisboa","2012","86 years","Number","3,209",""
"Males","Área Metropolitana de Lisboa","2012","87 years","Number","2,546",""
"Males","Área Metropolitana de Lisboa","2012","88 years","Number","1,934",""
"Males","Área Metropolitana de Lisboa","2012","89 years","Number","1,622",""
"Males","Área Metropolitana de Lisboa","2012","90 years","Number","1,487",""
"Males","Área Metropolitana de Lisboa","2012","91 years","Number","1,025",""
"Males","Área Metropolitana de Lisboa","2012","92 years","Number","623",""
"Males","Área Metropolitana de Lisboa","2012","93 years","Number","467",""
"Males","Área Metropolitana de Lisboa","2012","94 years","Number","356",""
"Males","Área Metropolitana de Lisboa","2012","95 years","Number","247",""
"Males","Área Metropolitana de Lisboa","2012","96 years","Number","195",""
"Males","Área Metropolitana de Lisboa","2012","97 years","Number","203",""
"Males","Área Metropolitana de Lisboa","2012","98 years","Number","177",""
"Males","Área Metropolitana de Lisboa","2012","99 years","Number","92",""
"Males","Área Metropolitana de Lisboa","2012","Open-ended age class","Number","135",""
"Males","Área Metropolitana de Lisboa","2013","Less than 1 year","Number","15,001",""
"Males","Área Metropolitana de Lisboa","2013","1 year","Number","15,792",""
"Males","Área Metropolitana de Lisboa","2013","2 years","Number","16,401",""
"Males","Área Metropolitana de Lisboa","2013","3 years","Number","15,747",""
"Males","Área Metropolitana de Lisboa","2013","4 years","Number","16,096",""
"Males","Área Metropolitana de Lisboa","2013","5 years","Number","15,367",""
"Males","Área Metropolitana de Lisboa","2013","6 years","Number","15,399",""
"Males","Área Metropolitana de Lisboa","2013","7 years","Number","15,870",""
"Males","Área Metropolitana de Lisboa","2013","8 years","Number","15,073",""
"Males","Área Metropolitana de Lisboa","2013","9 years","Number","15,153",""
"Males","Área Metropolitana de Lisboa","2013","10 years","Number","14,970",""
"Males","Área Metropolitana de Lisboa","2013","11 years","Number","14,572",""
"Males","Área Metropolitana de Lisboa","2013","12 years","Number","15,447",""
"Males","Área Metropolitana de Lisboa","2013","13 years","Number","14,761",""
"Males","Área Metropolitana de Lisboa","2013","14 years","Number","14,103",""
"Males","Área Metropolitana de Lisboa","2013","15 years","Number","13,624",""
"Males","Área Metropolitana de Lisboa","2013","16 years","Number","13,670",""
"Males","Área Metropolitana de Lisboa","2013","17 years","Number","13,708",""
"Males","Área Metropolitana de Lisboa","2013","18 years","Number","13,625",""
"Males","Área Metropolitana de Lisboa","2013","19 years","Number","13,831",""
"Males","Área Metropolitana de Lisboa","2013","20 years","Number","14,313",""
"Males","Área Metropolitana de Lisboa","2013","21 years","Number","14,723",""
"Males","Área Metropolitana de Lisboa","2013","22 years","Number","14,412",""
"Males","Área Metropolitana de Lisboa","2013","23 years","Number","14,030",""
"Males","Área Metropolitana de Lisboa","2013","24 years","Number","14,587",""
"Males","Área Metropolitana de Lisboa","2013","25 years","Number","14,717",""
"Males","Área Metropolitana de Lisboa","2013","26 years","Number","15,207",""
"Males","Área Metropolitana de Lisboa","2013","27 years","Number","15,691",""
"Males","Área Metropolitana de Lisboa","2013","28 years","Number","16,781",""
"Males","Área Metropolitana de Lisboa","2013","29 years","Number","17,292",""
"Males","Área Metropolitana de Lisboa","2013","30 years","Number","18,354",""
"Males","Área Metropolitana de Lisboa","2013","31 years","Number","18,625",""
"Males","Área Metropolitana de Lisboa","2013","32 years","Number","19,332",""
"Males","Área Metropolitana de Lisboa","2013","33 years","Number","19,724",""
"Males","Área Metropolitana de Lisboa","2013","34 years","Number","20,129",""
"Males","Área Metropolitana de Lisboa","2013","35 years","Number","22,884",""
"Males","Área Metropolitana de Lisboa","2013","36 years","Number","22,956",""
"Males","Área Metropolitana de Lisboa","2013","37 years","Number","23,378",""
"Males","Área Metropolitana de Lisboa","2013","38 years","Number","22,315",""
"Males","Área Metropolitana de Lisboa","2013","39 years","Number","21,427",""
"Males","Área Metropolitana de Lisboa","2013","40 years","Number","21,811",""
"Males","Área Metropolitana de Lisboa","2013","41 years","Number","21,170",""
"Males","Área Metropolitana de Lisboa","2013","42 years","Number","20,242",""
"Males","Área Metropolitana de Lisboa","2013","43 years","Number","19,077",""
"Males","Área Metropolitana de Lisboa","2013","44 years","Number","18,953",""
"Males","Área Metropolitana de Lisboa","2013","45 years","Number","18,824",""
"Males","Área Metropolitana de Lisboa","2013","46 years","Number","18,845",""
"Males","Área Metropolitana de Lisboa","2013","47 years","Number","18,778",""
"Males","Área Metropolitana de Lisboa","2013","48 years","Number","18,322",""
"Males","Área Metropolitana de Lisboa","2013","49 years","Number","17,940",""
"Males","Área Metropolitana de Lisboa","2013","50 years","Number","17,524",""
"Males","Área Metropolitana de Lisboa","2013","51 years","Number","17,104",""
"Males","Área Metropolitana de Lisboa","2013","52 years","Number","18,018",""
"Males","Área Metropolitana de Lisboa","2013","53 years","Number","16,771",""
"Males","Área Metropolitana de Lisboa","2013","54 years","Number","16,706",""
"Males","Área Metropolitana de Lisboa","2013","55 years","Number","16,757",""
"Males","Área Metropolitana de Lisboa","2013","56 years","Number","16,425",""
"Males","Área Metropolitana de Lisboa","2013","57 years","Number","16,419",""
"Males","Área Metropolitana de Lisboa","2013","58 years","Number","15,881",""
"Males","Área Metropolitana de Lisboa","2013","59 years","Number","15,874",""
"Males","Área Metropolitana de Lisboa","2013","60 years","Number","16,057",""
"Males","Área Metropolitana de Lisboa","2013","61 years","Number","16,517",""
"Males","Área Metropolitana de Lisboa","2013","62 years","Number","16,788",""
"Males","Área Metropolitana de Lisboa","2013","63 years","Number","16,618",""
"Males","Área Metropolitana de Lisboa","2013","64 years","Number","16,871",""
"Males","Área Metropolitana de Lisboa","2013","65 years","Number","15,532",""
"Males","Área Metropolitana de Lisboa","2013","66 years","Number","15,301",""
"Males","Área Metropolitana de Lisboa","2013","67 years","Number","15,148",""
"Males","Área Metropolitana de Lisboa","2013","68 years","Number","14,826",""
"Males","Área Metropolitana de Lisboa","2013","69 years","Number","13,988",""
"Males","Área Metropolitana de Lisboa","2013","70 years","Number","12,630",""
"Males","Área Metropolitana de Lisboa","2013","71 years","Number","12,364",""
"Males","Área Metropolitana de Lisboa","2013","72 years","Number","11,554",""
"Males","Área Metropolitana de Lisboa","2013","73 years","Number","11,216",""
"Males","Área Metropolitana de Lisboa","2013","74 years","Number","10,824",""
"Males","Área Metropolitana de Lisboa","2013","75 years","Number","10,063",""
"Males","Área Metropolitana de Lisboa","2013","76 years","Number","10,129",""
"Males","Área Metropolitana de Lisboa","2013","77 years","Number","9,146",""
"Males","Área Metropolitana de Lisboa","2013","78 years","Number","8,051",""
"Males","Área Metropolitana de Lisboa","2013","79 years","Number","7,764",""
"Males","Área Metropolitana de Lisboa","2013","80 years","Number","7,274",""
"Males","Área Metropolitana de Lisboa","2013","81 years","Number","6,565",""
"Males","Área Metropolitana de Lisboa","2013","82 years","Number","5,981",""
"Males","Área Metropolitana de Lisboa","2013","83 years","Number","4,926",""
"Males","Área Metropolitana de Lisboa","2013","84 years","Number","4,203",""
"Males","Área Metropolitana de Lisboa","2013","85 years","Number","3,525",""
"Males","Área Metropolitana de Lisboa","2013","86 years","Number","3,183",""
"Males","Área Metropolitana de Lisboa","2013","87 years","Number","2,850",""
"Males","Área Metropolitana de Lisboa","2013","88 years","Number","2,159",""
"Males","Área Metropolitana de Lisboa","2013","89 years","Number","1,619",""
"Males","Área Metropolitana de Lisboa","2013","90 years","Number","1,302",""
"Males","Área Metropolitana de Lisboa","2013","91 years","Number","1,219",""
"Males","Área Metropolitana de Lisboa","2013","92 years","Number","827",""
"Males","Área Metropolitana de Lisboa","2013","93 years","Number","484",""
"Males","Área Metropolitana de Lisboa","2013","94 years","Number","360",""
"Males","Área Metropolitana de Lisboa","2013","95 years","Number","263",""
"Males","Área Metropolitana de Lisboa","2013","96 years","Number","173",""
"Males","Área Metropolitana de Lisboa","2013","97 years","Number","143",""
"Males","Área Metropolitana de Lisboa","2013","98 years","Number","160",""
"Males","Área Metropolitana de Lisboa","2013","99 years","Number","141",""
"Males","Área Metropolitana de Lisboa","2013","Open-ended age class","Number","178",""
"Males","Área Metropolitana de Lisboa","2014","Less than 1 year","Number","13,744",""
"Males","Área Metropolitana de Lisboa","2014","1 year","Number","15,001",""
"Males","Área Metropolitana de Lisboa","2014","2 years","Number","15,814",""
"Males","Área Metropolitana de Lisboa","2014","3 years","Number","16,408",""
"Males","Área Metropolitana de Lisboa","2014","4 years","Number","15,715",""
"Males","Área Metropolitana de Lisboa","2014","5 years","Number","16,034",""
"Males","Área Metropolitana de Lisboa","2014","6 years","Number","15,345",""
"Males","Área Metropolitana de Lisboa","2014","7 years","Number","15,396",""
"Males","Área Metropolitana de Lisboa","2014","8 years","Number","15,866",""
"Males","Área Metropolitana de Lisboa","2014","9 years","Number","15,064",""
"Males","Área Metropolitana de Lisboa","2014","10 years","Number","15,197",""
"Males","Área Metropolitana de Lisboa","2014","11 years","Number","14,954",""
"Males","Área Metropolitana de Lisboa","2014","12 years","Number","14,593",""
"Males","Área Metropolitana de Lisboa","2014","13 years","Number","15,475",""
"Males","Área Metropolitana de Lisboa","2014","14 years","Number","14,783",""
"Males","Área Metropolitana de Lisboa","2014","15 years","Number","14,173",""
"Males","Área Metropolitana de Lisboa","2014","16 years","Number","13,646",""
"Males","Área Metropolitana de Lisboa","2014","17 years","Number","13,752",""
"Males","Área Metropolitana de Lisboa","2014","18 years","Number","13,657",""
"Males","Área Metropolitana de Lisboa","2014","19 years","Number","13,456",""
"Males","Área Metropolitana de Lisboa","2014","20 years","Number","13,683",""
"Males","Área Metropolitana de Lisboa","2014","21 years","Number","14,065",""
"Males","Área Metropolitana de Lisboa","2014","22 years","Number","14,568",""
"Males","Área Metropolitana de Lisboa","2014","23 years","Number","14,290",""
"Males","Área Metropolitana de Lisboa","2014","24 years","Number","13,962",""
"Males","Área Metropolitana de Lisboa","2014","25 years","Number","14,547",""
"Males","Área Metropolitana de Lisboa","2014","26 years","Number","14,639",""
"Males","Área Metropolitana de Lisboa","2014","27 years","Number","15,055",""
"Males","Área Metropolitana de Lisboa","2014","28 years","Number","15,480",""
"Males","Área Metropolitana de Lisboa","2014","29 years","Number","16,549",""
"Males","Área Metropolitana de Lisboa","2014","30 years","Number","17,148",""
"Males","Área Metropolitana de Lisboa","2014","31 years","Number","18,118",""
"Males","Área Metropolitana de Lisboa","2014","32 years","Number","18,395",""
"Males","Área Metropolitana de Lisboa","2014","33 years","Number","19,057",""
"Males","Área Metropolitana de Lisboa","2014","34 years","Number","19,448",""
"Males","Área Metropolitana de Lisboa","2014","35 years","Number","19,885",""
"Males","Área Metropolitana de Lisboa","2014","36 years","Number","22,610",""
"Males","Área Metropolitana de Lisboa","2014","37 years","Number","22,682",""
"Males","Área Metropolitana de Lisboa","2014","38 years","Number","23,114",""
"Males","Área Metropolitana de Lisboa","2014","39 years","Number","22,019",""
"Males","Área Metropolitana de Lisboa","2014","40 years","Number","21,229",""
"Males","Área Metropolitana de Lisboa","2014","41 years","Number","21,484",""
"Males","Área Metropolitana de Lisboa","2014","42 years","Number","20,917",""
"Males","Área Metropolitana de Lisboa","2014","43 years","Number","19,970",""
"Males","Área Metropolitana de Lisboa","2014","44 years","Number","18,781",""
"Males","Área Metropolitana de Lisboa","2014","45 years","Number","18,676",""
"Males","Área Metropolitana de Lisboa","2014","46 years","Number","18,535",""
"Males","Área Metropolitana de Lisboa","2014","47 years","Number","18,554",""
"Males","Área Metropolitana de Lisboa","2014","48 years","Number","18,541",""
"Males","Área Metropolitana de Lisboa","2014","49 years","Number","18,081",""
"Males","Área Metropolitana de Lisboa","2014","50 years","Number","17,685",""
"Males","Área Metropolitana de Lisboa","2014","51 years","Number","17,260",""
"Males","Área Metropolitana de Lisboa","2014","52 years","Number","16,851",""
"Males","Área Metropolitana de Lisboa","2014","53 years","Number","17,746",""
"Males","Área Metropolitana de Lisboa","2014","54 years","Number","16,496",""
"Males","Área Metropolitana de Lisboa","2014","55 years","Number","16,452",""
"Males","Área Metropolitana de Lisboa","2014","56 years","Number","16,472",""
"Males","Área Metropolitana de Lisboa","2014","57 years","Number","16,136",""
"Males","Área Metropolitana de Lisboa","2014","58 years","Number","16,134",""
"Males","Área Metropolitana de Lisboa","2014","59 years","Number","15,595",""
"Males","Área Metropolitana de Lisboa","2014","60 years","Number","15,579",""
"Males","Área Metropolitana de Lisboa","2014","61 years","Number","15,789",""
"Males","Área Metropolitana de Lisboa","2014","62 years","Number","16,225",""
"Males","Área Metropolitana de Lisboa","2014","63 years","Number","16,468",""
"Males","Área Metropolitana de Lisboa","2014","64 years","Number","16,311",""
"Males","Área Metropolitana de Lisboa","2014","65 years","Number","16,531",""
"Males","Área Metropolitana de Lisboa","2014","66 years","Number","15,216",""
"Males","Área Metropolitana de Lisboa","2014","67 years","Number","15,003",""
"Males","Área Metropolitana de Lisboa","2014","68 years","Number","14,826",""
"Males","Área Metropolitana de Lisboa","2014","69 years","Number","14,471",""
"Males","Área Metropolitana de Lisboa","2014","70 years","Number","13,725",""
"Males","Área Metropolitana de Lisboa","2014","71 years","Number","12,279",""
"Males","Área Metropolitana de Lisboa","2014","72 years","Number","12,069",""
"Males","Área Metropolitana de Lisboa","2014","73 years","Number","11,182",""
"Males","Área Metropolitana de Lisboa","2014","74 years","Number","10,884",""
"Males","Área Metropolitana de Lisboa","2014","75 years","Number","10,431",""
"Males","Área Metropolitana de Lisboa","2014","76 years","Number","9,670",""
"Males","Área Metropolitana de Lisboa","2014","77 years","Number","9,703",""
"Males","Área Metropolitana de Lisboa","2014","78 years","Number","8,655",""
"Males","Área Metropolitana de Lisboa","2014","79 years","Number","7,630",""
"Males","Área Metropolitana de Lisboa","2014","80 years","Number","7,340",""
"Males","Área Metropolitana de Lisboa","2014","81 years","Number","6,768",""
"Males","Área Metropolitana de Lisboa","2014","82 years","Number","6,112",""
"Males","Área Metropolitana de Lisboa","2014","83 years","Number","5,521",""
"Males","Área Metropolitana de Lisboa","2014","84 years","Number","4,476",""
"Males","Área Metropolitana de Lisboa","2014","85 years","Number","3,788",""
"Males","Área Metropolitana de Lisboa","2014","86 years","Number","3,144",""
"Males","Área Metropolitana de Lisboa","2014","87 years","Number","2,737",""
"Males","Área Metropolitana de Lisboa","2014","88 years","Number","2,495",""
"Males","Área Metropolitana de Lisboa","2014","89 years","Number","1,804",""
"Males","Área Metropolitana de Lisboa","2014","90 years","Number","1,315",""
"Males","Área Metropolitana de Lisboa","2014","91 years","Number","1,003",""
"Males","Área Metropolitana de Lisboa","2014","92 years","Number","1,019",""
"Males","Área Metropolitana de Lisboa","2014","93 years","Number","665",""
"Males","Área Metropolitana de Lisboa","2014","94 years","Number","365",""
"Males","Área Metropolitana de Lisboa","2014","95 years","Number","246",""
"Males","Área Metropolitana de Lisboa","2014","96 years","Number","171",""
"Males","Área Metropolitana de Lisboa","2014","97 years","Number","105",""
"Males","Área Metropolitana de Lisboa","2014","98 years","Number","83",""
"Males","Área Metropolitana de Lisboa","2014","99 years","Number","122",""
"Males","Área Metropolitana de Lisboa","2014","Open-ended age class","Number","259",""
"Males","Área Metropolitana de Lisboa","2015","Less than 1 year","Number","14,380","e"
"Males","Área Metropolitana de Lisboa","2015","1 year","Number","13,788","e"
